mean_daily_rv,mean_daily_rv_red,daily_rms_binned_rvs,daily_rms_binned_rvs_red,num_obs_fit,day_mask
-3.9779871484932805,-2.1221428830538964,0.3958848854528803,1.1772517645897451,213,true
-3.1723421076042544,-2.676695020386496,0.5397032467723955,1.1522118366229441,197,true
-2.933319377393987,-1.0979899306239735,0.40545402655613155,1.4182737234803098,225,true
-2.2228016198616123,-0.6753778163694457,0.43178362991236385,1.0473709398030646,205,true
-2.495550918601088,-1.4905091627955662,0.45157776728420357,1.3205348787980027,190,true
-1.7834612675620733,-0.4800409884406773,0.4624208781554055,1.2158093704932076,209,true
-2.4942378963160925,-0.29517385960340764,0.29579407513264533,1.10634324001496,124,true
-1.976689164904143,-0.730719094775352,0.4450449711093581,1.029759479235137,192,true
-2.790761292510773,-2.054418258361739,0.37886721298995485,1.0988985557718125,218,true
-2.6806314058051415,-2.960657582721029,0.49465417568394004,1.1077517484912969,218,true
-2.7527508316170266,-1.962678597391172,0.47129754596373724,1.3103974624323549,212,true
-1.4066989597921462,-0.9334689843647785,0.33945020034960344,0.9931790123421717,94,true
-0.8078222852713572,-0.9063070360576986,0.3913545187549354,1.1888299813036705,210,true
-1.3803739356077789,-0.9964045945891437,0.43387638390079397,1.220352472659986,212,true
-1.4326759909359692,-1.4502610836599328,0.30065521288393177,1.5687115453363418,88,false
-1.9654557261129735,-3.2658975484973265,0.3328603454729519,1.252815550077091,203,true
-1.7704345113043005,-0.04896833659429889,0.3613872941595056,1.6411683361327696,193,true
-2.91276862717286,-2.943653826724047,0.4117014887847833,1.2556470128150268,203,true
-3.8601591144124665,-3.914668288945285,0.5856088814245323,1.5841978582443497,192,true
-2.4134067015606853,-0.9848094941946332,0.4498941451605887,1.5097597580726034,198,true
-2.4523784546251606,-0.49448051367844215,0.373036375657778,1.0788894820454022,150,true
-1.838627238483396,-2.0682280543025433,0.4071165490961984,1.1415152738930727,183,true
-2.469424390749352,-1.9864436083567583,0.34759621661081563,1.1360610989534066,188,true
-0.8196504116030294,0.3324098855271732,0.4375931081184431,1.3626125814615964,78,false
-0.456242985382546,1.1221999168683234,0.4518557209248004,1.2892931483817351,197,true
-0.711473253115238,-0.5225059243779037,0.29906297937980664,1.2774939260987836,127,true
-2.7395406650002907,-1.342291953262487,0.458907192267706,1.4582172690385298,101,false
-2.7470077189850683,-0.6100973240108456,0.20878987415895042,1.4169874968523382,68,false
-2.8939910330646805,-3.446350090094952,0.3420633327811742,1.3078410131619107,144,true
-2.8158762487788014,-2.4111193399359676,0.40397569751039664,1.1177247434221609,194,true
-2.694016573419759,-0.9527765824250392,0.40413684405772354,1.6232983460673525,186,true
-1.782703857858773,-1.473397606962616,0.6178872639271307,2.2822531202004206,177,true
-2.2600312772922533,0.8863407850358664,0.2662573843605435,1.144882221572965,67,false
-0.8137095454751231,1.7124015481163681,0.0,0.0,13,false
-1.3298961876563942,-1.4655633847206224,0.3534304855277142,1.9414234821478182,85,false
-1.3635233665322686,-1.2332494376269025,0.44198827726643,1.535633300650094,107,true
-1.3159897865867887,-1.7287514674418731,0.4715438524926588,1.3228390116675262,131,true
-1.8708676681203276,-3.215201664766048,0.45975737849488235,1.8580632056319655,109,false
-1.0678718567504186,1.1837032731074946,0.5026166041196639,0.22379220194244234,157,false
-2.205629188462984,-2.366491660914336,0.36014000705009136,1.6100193526830355,189,true
-2.959181749817313,-2.98935792601385,0.4371864321510819,0.38107206601413174,48,false
-2.3202306764923852,-2.6934940862174575,0.3379411612422772,1.7442623556037185,147,true
-1.9147848014900073,-0.9866374007167997,0.31804901567813315,0.7773707519604763,60,false
-1.1126549462497448,-3.1489646784860748,0.35991365690686544,1.8588026645050744,168,true
0.7194950867456212,-1.0421424724680217,0.3497114901643099,1.470658968173342,62,false
0.10751563645533371,-0.0055392376115177,0.22862388890963417,1.3347050890091334,48,false
-2.330225371762507,-2.559961884577958,0.3967881081168278,1.1281037669245535,188,true
-2.262032523789452,-1.944419193979423,0.39164666825869,1.7186897403600623,144,true
-2.972312268563543,-1.8588894053810865,0.0,0.0,22,false
-0.7447983431609848,-1.4515183415555266,0.5505864914326623,1.6247539229582195,206,true
-0.8144163856200145,-3.3397657673790873,0.33085069690161556,1.9475161394137976,50,false
-0.6381793157898464,-2.8198792898550207,0.36661253242763153,0.6782850219944655,59,false
-1.7131801043361037,-1.1119229934881634,0.2677459723872744,0.1838610687182154,26,false
-2.4309096891997495,-1.7428225360272673,0.4262126069126643,1.4002345428368757,178,true
-2.6400090151505275,-1.838231352779356,0.4273300629048723,1.4915418571304238,90,false
-1.3446200063530105,1.9361424814905144,0.4465264361150503,1.0827889435089446,13,false
-0.9565007260768867,-1.6446095159279737,0.17181958802729014,0.05403035332096806,27,false
-0.5884326303832356,0.20532817120149682,0.6031627092783507,1.5711553033151913,153,true
-0.9676946618910396,-0.014982861694825655,0.4703060498327014,1.9331187032779233,219,true
-0.8353097463480914,-2.2581636997251024,0.6877397680511151,1.9521919830693888,227,true
-1.6041562681711203,-0.2489932058754463,0.4321363016254872,1.304284660376937,239,true
-0.38548228897590153,-0.2096905198280028,0.31861429204315045,1.4838905342758433,222,true
-0.13914626549428738,-0.5376848406184378,0.42698969563831285,1.2250931665424478,196,true
0.659646589336133,0.739070346784414,0.4050556411096531,1.4560852707593115,113,true
-1.7061705063047354,-1.2705374510630632,0.6484344871392762,1.561970876298317,178,true
-0.2234552647786379,-0.7956916871929656,0.7890832179590409,2.0489631167169335,161,true
-1.9425988005936266,-2.217345505876845,0.3574207497984083,1.1939123101561369,113,false
-1.6190308000061657,-2.0957423377873967,0.44475177945433125,0.9722085318452548,51,false
-2.238023435289786,-2.9940519824973935,0.5505200988584988,0.046852815852616914,56,false
-1.5992819938461638,-1.5104241682612174,0.4689721870660771,1.4645271248767784,243,true
-0.6418005167411036,-0.8504504779453842,0.3917778215763277,1.563156621053489,227,true
-0.7751657248532388,-2.1499544551486958,0.5685172284207313,1.0872369329869336,51,false
-1.0592321983430595,0.005905872955317415,0.40935793801096554,1.8691346967660039,78,false
-0.48824378066945856,-0.17749943579235253,0.7178712002719284,0.27011249275413124,29,false
-0.4038356886060888,-1.5217138818359812,0.42113305013680113,1.2690693246525582,64,false
-1.1098510028294102,-2.153565692533019,0.5250956683206771,1.6506862435731757,220,true
0.07378338747376725,-1.677526765919882,0.3417876257689601,0.8664879677874574,80,false
-0.6338034536632473,-0.7457271806903334,0.6363269446432603,1.2863410057100895,95,false
-0.43764545303866,0.02553570657683335,1.1130138125818398,1.5228583721024955,72,false
-0.3815087714383458,-0.6415537261069364,0.4561343202288802,1.1817307815708018,235,true
0.9005663047635185,1.0906855459636158,0.5769355762112061,1.5463439578910416,239,true
1.2223708591965607,2.2311828008180092,1.0372494598743445,1.8022676414989829,238,true
0.21953355359753762,-1.1005395898414854,0.5164813877909424,1.130430950828038,239,true
0.10450163048935386,-0.5175362362800628,0.5164885171164946,1.1270800033058923,110,true
-0.5142963590412817,-2.3390773151783355,0.4230983821141605,1.096695858576876,141,true
-1.1865429597641515,-1.8967947322484011,0.5863271371448785,1.2580181853221402,238,true
-1.4449272539496822,-0.14331804499378048,0.3934320004021399,1.1541422579492755,221,true
-1.145787796877816,0.11383320345613442,0.6910763461517947,1.242723264963598,153,true
-1.2762811638923504,-0.5314565581526578,0.5896344546721456,1.3619148978715114,243,true
-1.8523479552385336,-2.177336069181748,0.5355092427091563,1.17461227640548,123,true
-0.3560818131719674,0.019281417987473598,0.47361905515998726,1.0268263445533055,188,true
-0.6941452538140324,-1.052815640800483,0.554823210307929,1.3901417663234512,155,true
-1.1132263559013509,-0.7902125370462836,0.881622341461152,1.0957863861773334,243,true
-0.8060446695157242,-1.5939553480884936,0.7481892036856221,1.0562210585884786,241,true
-0.3721064538735599,-0.30043648730234207,0.7675423856912688,1.5939027990484083,238,true
-2.0413002624023466,-2.6707554158677684,0.8365284263584456,1.116084047942592,243,true
-2.83113416321427,-3.4547125856319942,0.7810989347888867,1.2041233135599634,238,true
-3.508133686493538,-2.297286063094349,0.6057203391980552,1.3057027059062027,205,true
-1.565674886446414,-2.2599626104972073,0.5965260980798226,0.8393146753332618,56,false
-1.1725544485927617,-1.9417896980017304,0.8116760695404078,1.042718527041627,210,true
-0.9658997638140185,-0.30625733759952734,0.5420545234784749,1.007782023563951,166,true
-0.1232071298104074,-1.2969561903061446,0.0,0.0,12,false
-2.038178776935723,-1.952796219070638,0.019442025268915586,0.8507493205056562,16,false
-1.7186084487036304,0.9319588955660363,0.0,0.0,6,false
0.10691531331491681,0.03849077878909468,0.5987963003951321,0.9874756290637408,52,false
-2.531689390420654,-1.6863115472324584,0.6296602864443768,0.9632923588688207,60,false
-0.5513981504835868,-1.5582136800516215,0.5384329651422081,1.1294091186522124,232,true
-0.7608726677352009,-1.3895384588861115,0.9808336474609468,1.052323540546639,232,true
-2.98630807611394,-4.184060137541087,0.6958095662131529,1.1726280105775244,231,true
-2.13565258939821,-2.1233969972745617,0.7188146508993887,1.3428197793120167,231,true
-2.2659746487183514,-3.529789565314163,0.6696953164198127,1.4019705675212684,194,true
-1.8060229959491645,-2.5269862805287806,0.553786465649616,0.9771400345691412,85,false
-1.8698448889032047,-1.4352825756841754,0.7620510947482872,1.5517539329939203,185,true
-0.7695672802798927,-0.3708697801888893,0.8571391154239238,1.430817059566566,230,true
-0.5206056252861283,-1.6061301053809598,0.5821144641288775,1.3107331823977233,35,false
-1.5899424568211176,-0.96398274650361,0.9351572376056771,1.200086192425583,223,true
-2.195511921771277,-1.6410574991731313,0.6977707102375708,1.1961140140293876,211,true
-1.2014839481140642,-1.187390928369616,0.9439161305239736,0.44345231222496295,21,false
-0.8366711339079083,-1.463610617978337,0.42311758788435605,1.3619088175040033,146,true
-1.6202685102489411,-1.7432089217704498,0.7453781833542253,1.252434460459688,221,true
-2.0579913243406893,-0.7971450042695587,0.48654689759308606,1.3481075124287236,217,true
-0.10374472372534467,0.09586120332176651,0.49436677755154124,0.8532494189020339,62,false
1.4501800667273699,0.8321727320266564,0.4621708274672563,1.2552200143326633,216,true
2.602999563068762,1.9048862399170825,0.5688051700874659,0.8184703200707774,68,false
1.7391648273450289,1.5419062954279839,0.7329164424102299,1.1811111403407153,191,true
0.6650229483336632,0.8410235650706264,0.6123108398554877,1.6720907209176008,190,true
0.04420652633495118,-1.0113429513640546,0.628170212650993,1.1972019409636891,165,true
0.247870125845484,0.29132408809293486,0.5305891010351721,0.18789414336991153,22,false
-2.947331000888299,-3.1265057554648075,0.4077472830838987,1.203334931030059,160,true
-1.8879575638067856,-1.274030236465105,0.5272184046296713,1.3267652296725545,222,true
-2.38387585019143,-1.9688814152435123,0.744253683733853,0.9228573077711064,65,false
-1.422124640461211,-0.39586632772667274,0.6853167208561342,1.142093876210712,221,true
-0.9791309397978079,0.14247732158695584,0.6217124740618009,1.2356770367461458,222,true
0.07635242778479337,1.8643073902916816,0.7052572011714311,0.7591267275433742,64,false
-0.3641634274537999,0.637977570342481,0.5016851565998497,1.2189368809189138,227,true
-1.437244351161852,-0.34619698208204663,0.5604551349376735,1.2964052568773228,98,true
-1.0932180261150382,-1.5594412926688066,0.7315559091620522,1.174606024572226,166,true
-0.8338643957329588,0.4633434128263561,0.19530694409681293,1.5362705490194106,36,false
0.9899466188514866,-0.5603750120514672,0.19137063844457436,0.3452471663072279,31,false
-0.3904958202590028,0.7804077625868059,0.23810354416650448,1.344145085171218,68,false
-0.6505157720318369,1.1154008698525342,0.45914709712625,1.402267486797343,179,true
-0.4524866294721676,-0.21240564424406677,0.02822405611607337,0.09951657737735786,32,false
-1.3917671468867658,-3.6676869243809893,0.8197806253478978,1.1342190288749052,225,true
-1.052244754844129,-0.7484916620352933,0.4754913371310157,1.1961874058362283,228,true
0.4348415340121793,0.940914042225553,0.5824048748795873,1.6152232175327663,101,false
-0.8994787077876643,-0.923861842435076,0.7151638435327017,1.129270079580579,228,true
-0.24469359129225887,2.0963920766409463,0.5629925178056332,1.546402434998158,112,true
-1.6156193313262954,-2.0826823620927706,0.35277376322116116,1.0691945333649202,222,true
-0.048742463996544895,-0.6922843725331704,0.6685085807448153,1.1740245948422983,215,true
-0.9063951245885051,-1.1018290107512636,0.5920423334475058,1.217097671423561,250,true
-0.9360266681218766,-0.6482427910843289,0.48633846067531955,1.3314722746255985,86,false
-0.06333233944040434,0.6710872941921104,0.42533906362295926,1.1725649733921117,130,false
0.8778518341646012,1.0452501306710078,0.46548711206984267,1.213603432096611,254,true
2.078627576119482,1.5698449497274054,0.548928120259185,1.03147606561515,253,true
1.0003068408946825,-0.6375027597027365,0.5546863595357896,1.174027861061438,207,true
1.6538919616885037,1.37034799484007,0.39179597610255545,1.4917641828207673,250,true
0.5612209752112816,0.1652732777911751,0.42972912997146484,1.2223133939393784,178,true
0.5325756208146265,-2.199694299817443,0.8440845235315453,1.6487631022722589,235,true
-0.045577772035242735,-1.2462448716463375,0.4433849609025692,1.391381391107182,253,true
0.6690866905815428,-2.644747184698994,0.6016855065639527,1.23201864832343,243,true
-0.20240859981769707,0.15961971054093854,0.5325546096705498,1.3469606849696227,243,true
-0.1850847948195336,0.46833286537287916,0.49058305503880706,1.2549947334998095,235,true
-1.8052774926844095,-2.3537392759562614,0.6370515635652826,1.3328490903123125,248,true
-1.2575151639102093,-1.5810158517754482,0.3682825975594678,1.5019644485669696,243,true
-0.5409281796462394,-0.8683941974137581,0.43562966872499376,1.0512653578908437,183,true
-0.44675385110345467,0.10233961353116477,0.5470891686723249,1.2592929911242565,110,false
-1.3601736871602677,-2.482879438969621,0.4619617604735745,0.9318507164188832,243,true
-1.2006850398808975,-1.6007968092755482,0.4434929670453624,1.420069792212488,252,true
-1.1710060989029891,-2.6986503663527763,0.3457593314266507,1.0688602518742272,60,false
-0.6780539373688225,-1.3281204660952528,0.36331379289559573,0.6763708976151337,82,false
-2.041452165347963,-3.096565530734287,0.4929461057506114,1.3247574115141383,245,true
-3.1485308479463194,-3.8070533360619567,0.45809473548381946,1.0250616820035912,53,false
-2.1237097453112885,-3.5630638075637955,0.482136701780669,0.9963455097803751,225,true
-2.128613083764939,-3.298506224604035,0.6906137778006528,0.8770859891325024,254,true
-2.163443079515809,-2.7768342753279107,0.47712793280591875,1.3989142578542662,254,true
-0.3596880566514186,-2.0696209348939236,0.36785282742236436,1.790158170361768,160,true
0.5898523374497829,-0.5204542975862781,0.5069891362889188,1.4562158583988123,132,true
1.2513494618400727,1.343820235179384,0.5101559176711493,1.8367112590597634,95,true
0.7237386812027603,0.6898176326106717,0.5826612471915983,1.0198311072275812,244,true
1.7573930421050388,0.6494346756640326,0.5283941607850857,1.0827586005484964,243,true
-1.099960217969096,-2.0408438556616577,0.4083693714546444,1.151577806324773,249,true
-0.7947802062992246,0.10643756933472506,0.4391420019317318,0.9794261215397512,254,true
0.06519608220204257,-1.7774186607600113,0.3546311927796453,1.024927191879415,172,true
-0.2730720405676295,-2.505644342409534,0.5555318572590935,1.2126372971486703,242,true
-0.3994503621530793,-1.321656653140261,0.3391652315759253,1.4383944467428111,131,true
-0.4397436979935767,-3.320161372964088,0.5070259939102196,1.3069559697317572,215,true
-3.0430520618789707,-3.5336020962551102,0.45383647420005274,2.0918562105432357,248,true
-1.9306686879575237,-3.2457050891309063,0.36228999369378445,1.2166530865267575,244,true
-3.1188498508404696,-4.842445664124171,0.619253202509381,1.0271317231719093,254,true
-1.8431292492303326,-2.474057606673921,0.38185398526929093,1.2600160136702865,83,true
-2.9084204130708886,-2.739236631238665,0.5221546189461235,1.126015552397346,251,true
-2.963395463398491,-3.3659177400886224,0.5490692897120429,1.3854031118411105,214,true
-1.765205346648104,-2.4432733527314117,0.4081133316728871,1.266821446044988,253,true
-1.1499009201803392,-2.2692870909646876,0.5202552253989007,1.2862878703855884,251,true
0.6085881386230736,0.922640062332249,0.3494687920100174,1.1192009620133538,185,true
1.2332519810699814,1.4048819059508362,0.2929099130009338,0.8062523333644687,98,true
2.4279300312610554,2.363600278031338,0.7155480904517114,1.2527584262985787,245,true
2.078431572783957,1.0874516116403177,0.4668823328995699,1.2004733217550114,251,true
1.4363831990639466,0.7431385540469955,0.39232255418706974,0.9261978854276354,202,true
-0.22233263880463233,0.11489433617437045,0.5637657408904528,1.1603883993851154,190,true
-0.7233918168474737,-0.33191590134450444,0.6280119923404263,1.4736872036723283,250,true
-0.26809329334394955,-0.8277996125427157,0.38221679741026593,1.7460915215973996,240,true
0.26653547403148453,-1.1927519128384687,0.43681097069264063,1.2847436722853194,241,true
-0.1209281082881226,-1.469690281762467,0.263353025045227,1.2418139066988987,138,true
0.1947617219230705,-0.9370416107227385,0.42099059021685653,1.178558954657028,191,true
-0.7690303857127097,-1.6485247466992614,0.8035705237345193,1.3947876307662206,253,true
-1.93558950281958,-0.4726524238448846,0.5729313543550981,0.4934180862685789,93,false
-1.1037052509088205,-1.684902459797213,0.474345760348582,1.2132450205332017,241,true
-0.7812478872561159,-1.364616006397295,0.3353835524822802,1.3945715023143077,251,true
-2.4695299777537256,-2.180729756628927,0.37729388066178554,1.4826284366264129,195,true
-1.8460177507810713,-2.6204949661268166,0.5142612074775903,1.3970955546673787,253,true
-1.1632048729822495,-0.8808532637919946,0.46111659388616444,1.600598652281256,230,true
1.9835838106632613,1.5231256764942671,0.6049828360143888,1.3214027692750874,250,true
3.4511606235433603,2.652382683258187,0.4481194180183339,1.2852302176592356,250,true
4.317649834926071,2.583829323225058,0.6757061175868152,1.957757662591636,239,true
2.687764774780448,0.8167699757412106,0.43598959515780045,1.1986747302581118,249,true
1.0536556736469807,-0.01777534499209306,0.573463520458231,1.2844638290195691,212,true
0.029587087576980614,-0.8535672519661753,0.5076714164833032,1.3015948211114359,236,true
0.8452718933351402,1.7063384649249025,0.2508846753920011,1.066838382363244,46,false
-0.033554999377162664,-3.0531391751404993,0.4986756452082313,1.539983979802088,250,true
0.9011086052567564,-1.8382844630472435,0.35272106465690856,1.2156974237333422,242,true
1.0600095633020805,-0.8326175082167553,0.4546320327114193,1.0484651520483834,253,true
1.558476850157002,0.8169303931742828,0.5033440903304816,1.7981369416522044,139,true
1.674157122631175,0.19037414446399595,0.4511574052564198,1.337371198051503,252,true
0.01927127189597299,-1.1443577445163966,0.496587644132273,1.6428721477920791,253,true
-0.6963760144892064,-0.12380171710974466,0.39135742593575157,1.5864614754574693,186,true
-0.3758642345470543,-0.9041273619967934,0.4598314150880783,1.291439418068348,246,true
-0.1934011568571091,-2.1713631333361554,0.6244896506122538,1.6283572514868168,233,true
1.855344277169155,2.0025707134516573,0.5251169021584403,1.7690558900108069,241,true
4.318287190534946,2.374141018440502,0.35396205082980803,1.535019840416044,214,true
5.506854894079473,2.292994251084475,0.5357543707893937,1.1863397668457993,241,true
5.597071865338014,3.5167085239651037,0.4669290250387452,1.1694649588771586,241,true
4.433905123755603,2.466546445845835,0.38260438111597983,1.5271139647304164,238,true
3.3525629985430605,1.6995274419546422,0.49040941881531314,2.3093517901636447,221,true
1.5502300738246368,-1.5996655912962288,0.5124109561352473,1.7991044221355794,149,true
-0.021915646030494534,-1.046756914287268,0.40897139163831114,1.9615296263065691,220,true
-0.27852625722333857,-2.305522945081582,0.40393739797634876,1.6949130404133441,207,true
-0.3405088242737616,-3.175476532669118,0.4419124102423865,1.4369244780237806,234,true
-0.15596411336231983,-1.442473251468024,0.39737546291410414,1.1349392330521797,214,true
0.7032420002499669,0.10804114950078408,0.4143846849334112,1.5352038941023012,234,true
0.8465691927333034,0.15543041967579269,0.30547211789802586,1.4478981474419121,96,false
-0.3632268031563026,-1.1464905279911275,0.4794257589273037,1.3783830809913986,224,true
-0.33093165851947376,-1.4740103671301803,0.37210171935288877,1.4214914430989347,227,true
-0.9313814422042671,-0.9078680284195746,0.45483380922304334,1.1662858131669265,218,true
-1.1066836853105146,-1.1482834155153578,0.40318688169216294,1.7999432999799612,217,true
-1.8095563976918154,-2.369604222129097,0.44830840596608024,1.57416366499772,153,true
-1.73634632991891,-1.84450094985695,0.3443129015233307,1.354244107823004,226,true
-1.8578493170762493,-2.9804599039341695,0.370434500824939,1.2127026153026466,161,true
-2.154153081402559,-2.2645504718670204,0.4379376346752554,1.3269889550792537,171,true
-1.4510030323843846,-3.346816011618644,0.4931709188357007,1.5016402295145932,225,true
-2.187696324253127,-1.0647206889566383,0.4821575601734012,1.2487940188969715,103,false
-1.8250485985408766,-0.3025494395670531,0.33619400534874544,1.6953119543496833,100,true
0.21725787586470868,1.5716207408191407,0.3140904463621601,1.3984890606099745,118,true
0.5111050161788181,-1.0759422513927046,0.0,0.0,5,false
-0.5032191581254668,0.00664412043680207,0.3856192259730152,1.0743651929039637,44,false
2.8677753173338982,0.903409261116255,0.47520342383030967,1.2865706338200957,128,true
2.4944312499720374,4.424960320987998,0.5548763989493938,1.53155417491182,139,true
3.405406331659621,5.160186839353257,0.6133179919546308,1.042154598229309,149,true
1.7652394777266156,2.8904422147624156,0.8247895489501365,1.4164923518475803,171,true
-0.341432674991003,-0.7175941673696773,0.823004951220648,1.0966838673113148,215,true
-0.2901409200286851,-1.18949112232797,0.5076873337179931,1.1609473123028355,222,true
-0.5929916730271922,-2.1694460459444267,0.6404011210443201,1.7503968188936945,102,false
2.081066299560073,2.013966271128156,0.0,0.0,30,false
