date,rms_binned_rv,rms_binned_rv_corrected,rms_binned_rv_to_line,num_binned_obs
2022-01-01,0.3065543487222932,0.28699486172866123,0.2510005679962734,12
2022-01-02,0.4845550613523783,0.36215956654314385,0.34683311309878023,19
2022-01-03,0.6529846401776543,0.1951885322123031,0.1879488671856932,4
2022-01-04,0.635847870652037,0.39232317065703554,0.3879197330242145,19
2022-01-05,0.6071170752728664,0.5945835204938333,0.5584673248332215,19
2022-01-06,0.7060610892722271,0.4828049245631585,0.17638283595054724,4
2022-01-07,0.4887877580900411,0.30749692289252184,0.3000458326912777,19
2022-01-09,0.46503219603472096,0.41149684864141495,0.3571655889015461,5
2022-01-10,0.6429370359048877,0.3294026980619633,0.29623291932449386,8
2022-01-14,0.1450839663887109,0.11432416947820911,0.0,2
2022-01-16,0.19326397291440395,0.31857927435234157,0.17031108540661122,5
2022-01-17,0.3862372881771328,0.41465827825034907,0.37336475337594444,12
2022-01-20,0.7872574321670076,0.47210646190582306,0.40656185640277576,20
2022-01-21,0.4335925287438631,0.6723041234280459,0.42071698585345213,20
2022-01-23,0.3726202833909568,0.3261630915347425,0.05880843694138589,3
2022-01-24,0.6865887367638019,0.40454600144760805,0.3715662897596251,20
2022-01-25,0.4924845430105179,0.23350728800070525,0.22951024116765603,8
2022-01-27,0.22835471905570326,0.352934403181131,0.20027479428786832,17
2022-01-29,0.650477212673177,0.3865596822746352,0.3672831277568179,18
2022-01-30,0.5606909105358635,0.40087776082601917,0.4008682371096556,23
2022-01-31,0.40768341586984064,0.32865444950243167,0.13829658101073322,4
2022-02-02,0.0,0.0,0.0,1
2022-02-03,0.40576924134004594,0.44142897465471437,0.3767776529447887,24
2022-02-04,0.5114924987841706,0.2798499663082476,0.27529578361307794,24
2022-02-05,0.5239080283654918,0.3356659027113272,0.32094204382066754,19
2022-02-06,0.3039841444033487,0.5977751559052145,0.26485755146367457,22
2022-02-07,0.38731103585041543,0.5670900674113833,0.33100651113247864,16
2022-02-08,0.8182320888193535,0.5703119327071027,0.5050787519331786,18
2022-02-09,0.3684239246603199,0.3513195078557426,0.31080460475759714,24
2022-02-10,0.5365961665788745,0.3472990511615281,0.3452045116284825,22
2022-02-11,0.48266130059691137,0.48234284599656413,0.4482516490191619,23
2022-02-12,0.46551096988051277,0.3271911771894624,0.32588917541849693,22
2022-02-13,0.5977336919230227,0.3803666865036837,0.3559796601068401,22
2022-02-14,0.282854959095111,0.31300565190189433,0.24089911749568949,23
2022-02-15,0.3636964180589946,0.4884729045248212,0.3569084243077946,16
2022-02-17,0.5485452042365264,0.4137284191051143,0.22105811473330458,5
2022-02-18,0.4223508591728186,0.3234812854899907,0.31733926606486124,21
2022-02-19,0.3644962081117636,0.397660559643136,0.3417844155091625,24
2022-02-20,0.1427585419856996,0.09769661195292656,0.0,2
2022-02-21,0.12875009846545257,0.10095370934129096,0.10092599574520997,5
2022-02-22,0.45390459940528083,0.25812893753258237,0.2517187800575342,19
2022-02-24,0.15289354320576157,0.1353642098451513,0.124847307487334,3
2022-02-25,0.42617866263630816,0.3369941682430519,0.33381095974515373,16
2022-02-26,0.664365498504921,0.45146969543887977,0.38793885342811424,23
2022-03-01,0.4068561897308031,0.3222161378006947,0.3190861057430265,23
2022-03-02,0.29006013502286604,0.291697985941584,0.2744203733849351,11
2022-03-03,0.409300259769899,0.4011737470567543,0.3994458854660686,9
2022-03-04,0.3764847509699784,0.3828832295212103,0.37638954426638416,6
2022-03-05,0.5306407294380252,0.40273592446551126,0.39035314384714526,19
2022-03-06,0.4765279057601987,0.3138591553753139,0.29884364763305876,22
2022-03-10,0.32464725625322927,0.41538406868513533,0.32446106331453284,21
2022-03-11,0.3849748450818891,0.3518781858466918,0.34189984875884094,24
2022-03-12,0.26380798417737844,0.2510418740641085,0.22685559377438805,11
2022-03-13,0.4963197089771727,0.35684855794620185,0.341187318427981,24
2022-03-14,0.29644687398869224,0.1730243823308604,0.16018920949679805,8
2022-03-15,0.4338309736929142,0.4181988201011186,0.41490895385031396,12
2022-03-16,0.40706789626918277,0.2525729782424704,0.23976559777422188,22
2022-03-17,0.28669087662643555,0.298974679043603,0.2585247050522206,18
2022-03-18,0.5813928138813644,0.4718461941560602,0.4572884609938272,23
2022-03-20,0.30338846838508654,0.2591101225912306,0.2362797035035156,7
2022-03-21,0.4712237916320343,0.39346848457425043,0.3873378637301077,19
2022-03-22,0.5047634815146268,0.648866262627465,0.41372955083921975,17
2022-03-23,0.32251005415216377,0.26894226653812114,0.26484910145427143,22
2022-03-24,0.47745036111365485,0.3647839866846696,0.35284520107074635,22
2022-03-30,0.2290507467570253,0.16596222509050446,0.16182391533850518,12
2022-03-31,0.20116560047462811,0.18441057288190382,0.18435633441993166,7
2022-04-01,0.6890902056332627,0.5107531198379961,0.27532054693729996,22
2022-04-02,0.43180970643727234,0.5074431580293407,0.426048559280635,22
2022-04-03,0.307803512366091,0.30818299868521143,0.2935896504943973,11
2022-04-04,0.5636384761497533,0.42286605017836004,0.37705315662188765,11
2022-04-06,0.6026126911266627,0.4344949976802009,0.25454698903764783,22
2022-04-07,0.31686300462310313,0.41177835786203854,0.3052910285387897,20
2022-04-08,0.4004799632164923,0.4008262301135573,0.3900788581378979,19
2022-04-09,0.1169722234032053,0.1546226790949866,0.11653451256102702,9
2022-04-10,0.3409818952672431,0.32231334260117417,0.3217848993115504,13
2022-04-11,0.7744565977970559,0.6508623383148597,0.5194133787629126,22
2022-04-13,0.44752569716240653,0.3770063933198777,0.36967379113168636,22
2022-04-14,0.2752999192760523,0.33673781793749125,0.273873221246127,23
2022-04-16,0.2617904418591242,0.27854137306959764,0.261032632856032,12
2022-04-17,0.436878062818869,0.3540125791236647,0.33659566070766767,24
2022-04-18,0.31050959055303745,0.35382552264501516,0.3104744931380636,16
2022-04-20,0.5721286011192013,0.46886034274631383,0.396255325975986,22
2022-04-21,0.3690155845647624,0.3520004609948852,0.3497755140741978,21
2022-04-22,0.5660678527745077,0.44466681815807463,0.25762681394208004,14
2022-04-23,0.33216044898471603,0.2955812753617973,0.29546599118891803,20
2022-04-24,0.5537470483891658,0.5019671566455907,0.4704653200585268,15
2022-04-25,0.45081620435434294,0.4599375459611035,0.44854458258316343,15
2022-04-27,0.43043001843634576,0.4229111370388267,0.4189661312667445,22
2022-04-28,0.2809746995730334,0.3316753840071004,0.2792971108877475,21
2022-04-29,0.41447393495661394,0.3821418771357629,0.38207548436619926,22
2022-04-30,0.4094299543378134,0.3648103915424539,0.10848702193670574,3
2022-05-01,0.4329684190453901,0.44567478891955475,0.43143771301465206,21
2022-05-02,0.4352298712064809,0.33853408116457573,0.288439986111167,23
2022-05-13,0.3720254427327738,0.39085124585193376,0.3657316651895771,8
2022-05-14,0.4196819169157827,0.49311626710489215,0.3825351968258009,20
2022-05-15,0.5536120906831218,0.4972028122212023,0.46259293683246194,15
2022-05-16,0.4910134992770679,0.5820209478170323,0.3983277523931803,23
2022-05-17,0.2739542813647208,0.22496096815862554,0.21920534763752758,18
2022-05-18,0.4833596018771222,0.4359986222372779,0.4261870396773384,21
2022-05-19,0.4031545823846473,0.4294378454269975,0.403064131141577,23
2022-05-20,0.31022614550732847,0.2994223012625748,0.29678591488814293,20
2022-05-21,0.3989222461788358,0.4237775215690693,0.39873412849628015,19
2022-05-22,0.42225175260928083,0.3811127027004978,0.3497898221636023,9
2022-05-23,0.3360278500203854,0.3230016662389035,0.321105442036503,15
2022-05-24,0.20809050477024266,0.2319009758055179,0.20803305427934235,11
2022-05-25,0.37572370425704776,0.3923600379656565,0.37544269753477,20
2022-05-26,0.33535492566688585,0.3513715052888797,0.3346647624865894,17
2022-05-27,0.28127658048365095,0.29405334978496095,0.27888290121163145,21
2022-05-28,0.13164795748468805,0.05314345980633561,0.0,2
2022-05-29,0.4757965826992792,0.40836265098031727,0.3691781091670432,15
2022-05-30,0.3096843608212344,0.3229612710001655,0.3084190244869973,20
2022-05-31,0.4342246123111869,0.37126818239617804,0.3457948718628263,18
2022-06-01,0.34157776860511313,0.3588407599316204,0.34120237672980197,19
2022-06-02,0.32426531833510375,0.28751664798749854,0.28740629883241475,12
2022-06-03,0.2676241457239817,0.2613590955710863,0.2565502301728033,21
2022-06-04,0.22529180123783016,0.22427160392755105,0.2153851752327952,12
2022-06-05,0.366175984128591,0.30944126499658453,0.2737059396167921,9
2022-06-06,0.4209671689404253,0.45647274026258605,0.41772377193655713,20
2022-06-07,0.3725418849233331,0.37723750482181073,0.3712919805775099,6
2022-06-08,0.31551278051616655,0.2938537629329367,0.26100162345059136,5
2022-06-09,0.19353526693150291,0.1838836673103587,0.1838834693255246,8
2022-12-01,0.0,0.0,0.0,1
2022-12-05,0.4515434403516493,0.2463708243164827,0.24626964249531166,9
2022-12-06,0.4525263487598811,0.28995496056962916,0.28915740012106345,9
2022-12-07,0.6622445236929125,0.46710700918730214,0.3725959090136035,6
2022-12-08,0.41050110164030884,0.2262544161713465,0.21751221899661977,5
2022-12-09,0.7782037140944772,0.44354981365275115,0.406990056783421,19
2022-12-10,0.4150401199111769,0.3663368684477553,0.31000393593711123,19
2022-12-11,0.0,0.0,0.0,1
2022-12-14,0.5263703888857652,0.3568801735332984,0.296518039622549,10
2022-12-15,0.7401266049876516,0.3578934836512824,0.2887999619897852,18
2022-12-16,0.41418182809539444,0.3522514965450503,0.3474312248251559,9
2022-12-17,0.31907737992763685,0.22200620465404067,0.20749746386807913,4
2022-12-19,0.4130107413514917,0.31214926149762734,0.2716308009893718,20
2022-12-21,0.4800836843401721,0.28407192604409415,0.2820314138563356,18
2022-12-23,0.5313055887104242,0.30291349206252727,0.3017116801601111,18
2022-12-25,0.7516842278921835,0.4413414504684157,0.3537914746945786,10
2022-12-26,0.7288836468327367,0.42873234864024445,0.3134147441415538,12
2023-01-03,0.5441112985498102,0.44803593053149754,0.44448592731686065,11
2023-01-04,0.6742153350318586,0.5621622322208636,0.5599437172301127,16
2023-01-07,0.5487047297785638,0.3661952118992707,0.36335609790400114,18
2023-01-09,0.6541653021210608,0.3331415951018013,0.1857569931942823,10
2023-01-10,0.32338984902725004,0.2981299827717309,0.2711812655243855,3
2023-01-13,0.0,0.0,0.0,1
2023-01-19,0.6858019149382063,0.37287775600025574,0.28643626877986567,20
2023-01-20,0.9083228275241194,0.5503642240076784,0.3676275490811887,20
2023-01-21,0.7007139629696789,0.37200525293951503,0.31504328050664515,19
2023-01-22,0.44422430027366044,0.21967515646570218,0.2102756001398108,16
2023-01-23,0.3984062242066134,0.30456989203745216,0.2922534748946688,8
2023-01-24,0.6153752342510651,0.35871702896185503,0.34384380472683396,21
2023-01-25,0.49666783142262455,0.3974851890317269,0.38661852035857075,20
2023-01-26,0.470874632989366,0.3522422787671959,0.3425446969825103,22
2023-01-27,0.3139176801406092,0.25610151942521614,0.2434735867502243,14
2023-01-28,0.2829306259078842,0.14388384116948366,0.13593361740504523,8
2023-01-29,0.5365310152638876,0.36450012128050246,0.3642215862884468,22
2023-01-30,0.4442648269184322,0.42810694233605945,0.3890464512911845,22
2023-02-02,0.26908519857913094,0.34724663259285854,0.26399747896904185,11
2023-02-03,0.391037327492873,0.3440104279945294,0.2571884367237704,3
2023-02-04,0.7611319807875659,0.5843760448199451,0.550861744040915,21
2023-03-01,0.20784008213482355,0.1788831155607561,0.14965207408288167,4
2023-03-03,0.5243543665205372,0.3861068242532101,0.3816547561699416,20
2023-03-04,0.3243762665072653,0.41063576008232394,0.3242693602680704,20
2023-03-05,0.00846989962161615,0.010823032241091823,0.0,2
2023-03-08,0.4650212586512569,0.35902699849260405,0.35697153140579624,21
2023-03-09,0.5098757602463765,0.3161336853279871,0.22115451982470824,18
2023-03-13,0.6553178192603447,0.3727286883096841,0.2756255166545439,9
2023-03-14,0.30093133408902634,0.22902502834588306,0.2121470958429624,3
2023-03-17,0.07880967340747702,0.09612376528821187,0.0,2
2023-04-01,0.4527806233524105,0.5436505806867117,0.4377748455687777,20
2023-04-02,0.25801937637438555,0.3504210035776149,0.253393264377745,19
2023-04-03,0.41076535558782573,0.3143365165964272,0.3071214961774078,22
2023-04-04,0.5115439055202758,0.36585185453095725,0.27768574234396487,18
2023-04-05,0.25868183183731913,0.23464694077713308,0.19040200281099942,5
2023-04-06,0.31586177359521667,0.2471057023666314,0.23552037670547352,7
2023-04-08,0.27903537850533083,0.25189961163452707,0.2515880621496667,8
2023-04-09,0.24898668192391174,0.3124926111835293,0.23894949175048003,15
2023-04-10,0.24035310893196488,0.18365147020391975,0.1836116059472022,11
2023-04-12,0.18305677458808547,0.14465592626651652,0.038863160566877775,3
2023-04-13,0.4400431795652125,0.3111017354785495,0.21820194696228426,16
2023-04-14,0.3173745705264078,0.35557268485985155,0.31730222482640963,17
2023-04-15,0.4233911860232862,0.35156307533023845,0.34146640472553047,23
2023-04-16,0.4454035655011804,0.3758223826573728,0.36090560522907394,18
2023-04-17,0.3170765759458332,0.34337850440005935,0.31573304768030735,22
2023-04-18,0.35830810640799754,0.37469002378443106,0.3222112597030808,4
2023-04-19,0.6908458144786763,0.5419578111374583,0.2849181148669594,22
2023-04-20,0.3924201453982663,0.3288048541475812,0.3239882074288788,23
2023-04-21,0.5639961006752148,0.43892628866801425,0.30765902338223844,24
2023-04-22,0.3665693610450862,0.3060081870528325,0.30076768077647453,22
2023-04-23,0.31106598728401963,0.3392618189342091,0.3109780928147823,12
2023-04-24,0.6358538185206561,0.5123766908237033,0.3543835153152808,24
2023-04-25,0.5190019251078755,0.48555004096129556,0.4847551086321391,20
2023-04-26,0.43430165544034194,0.34157930776605594,0.30195672049866995,24
2023-04-27,0.6218629414111911,0.517711643989008,0.40933333632964175,18
2023-04-28,0.26846087516926853,0.2775490744358139,0.26263049666436594,16
2023-04-29,0.2707408545524638,0.31053810095109124,0.27014345563924197,18
2023-05-02,0.559883322511097,0.47033150054584627,0.39121542095679607,21
2023-05-03,0.287424250839974,0.28588164381946335,0.28570284294668974,6
2023-05-04,0.2343139605083849,0.25979996495875396,0.23249061262388904,22
2023-05-05,0.4190345409808202,0.3934959325847984,0.3934025923554217,23
2023-05-06,0.32737081359339015,0.29504493475522836,0.29502772553676293,23
2023-05-07,0.45103680800934404,0.37489990262984924,0.3239134960317348,12
2023-05-08,0.5185914615611621,0.4870984189637903,0.48544546724259574,23
2023-05-09,0.31302688568155007,0.2580263256515657,0.2549670996529082,23
2023-05-10,0.5155858477303653,0.42987477188368334,0.332118909694699,18
2023-05-11,0.425576007811728,0.34606655578038914,0.30704328281434745,19
2023-05-12,0.42019073533903045,0.3832847491508427,0.3822387174734932,19
2023-05-13,0.5030624896393119,0.4055280766993469,0.31151225373249214,17
2023-05-14,0.3791091004776883,0.39223209773111933,0.3751527560617575,7
